date,user,content,likecount,id,replycount,retweetcount,quotecount,conversationid,lang,source,coordinates
2022-12-30 02:09:03+00:00,https://twitter.com/BizNasty2point0,@ryanwhitney6 Future Coyote,689,1608646313574563840,117,4,2,1608625126974820355,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-27 02:09:19+00:00,https://twitter.com/BizNasty2point0,But the Michigan moves looked awesome… completely outclassed. Softer than puppy shit.,1027,1607559220278480897,69,45,3,1607559220278480897,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-27 02:07:05+00:00,https://twitter.com/BizNasty2point0,Too much individual bullshit by Canada in game 1 of the World Juniors. Big time wake up call. They couldn’t complete back to back passes most the night. Credit to Czech on an awesome game. They deserved the W.,5250,1607558658040401921,236,182,41,1607558658040401921,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-24 20:02:52+00:00,https://twitter.com/BizNasty2point0,@JustinWilliams @MikeGrinnell_ @ryanwhitney6 https://t.co/JC8hNo9ZIt,240,1606742221700603911,3,3,0,1606071230615851010,qme,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-24 15:30:55+00:00,https://twitter.com/BizNasty2point0,@jdrur916 @MikeGrinnell_ @RearAdBsBlog @ryanwhitney6 @spittinchiclets Enjoy pal. Happy holidays 👊🏼,1,1606673784387563521,0,0,0,1606673178138447872,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-24 02:36:43+00:00,https://twitter.com/BizNasty2point0,@jcbailey3 Go get ‘em boys. 🍻,3,1606478949424713728,1,0,0,1606474814193078272,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-24 00:05:27+00:00,https://twitter.com/BizNasty2point0,@BTCinBabylon @bigdealbrew @MikeGrinnell_ @spittinchiclets @RearAdBsBlog @ryanwhitney6 Thanks for taking the time to make this and for trying the beer. Merry Christmas 🍻,10,1606440883507068929,1,0,0,1606410897337065476,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-24 00:04:57+00:00,https://twitter.com/BizNasty2point0,@patmaguire19 @bigdealbrew @spittinchiclets @ryanwhitney6 @MikeGrinnell_ Hope you enjoyed it. Merry Christmas 🍻,14,1606440757245939712,3,0,0,1606420930913353728,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-24 00:04:31+00:00,https://twitter.com/BizNasty2point0,@bubbaganoosh21 @bigdealbrew @ryanwhitney6 @RearAdBsBlog @MikeGrinnell_ 🍻,4,1606440646952517632,1,0,0,1606427640272928768,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-23 20:55:38+00:00,https://twitter.com/BizNasty2point0,@HolyHeadshot We don’t do a dozen ads though. You’re lying. We usually have 6-7 ads on a 3 hour podcast. 7 ads on a 3 hour podcast means an ad every 25 minutes. Not that crazy.,137,1606393116264734729,21,0,1,1606385103315341329,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-23 20:51:34+00:00,https://twitter.com/BizNasty2point0,@Dswe525 @spittinchiclets The intermissions would be 20 minutes. Currently 18 minutes. Or make them 22 max and it gives the ice more time to dry.,5,1606392091243794432,1,0,0,1606366780653309952,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-23 20:49:16+00:00,https://twitter.com/BizNasty2point0,@JackMacCFB @spittinchiclets Ad time between periods and change it to one TV timeout. The league is generating new revenue through board ads and ads on jerseys. Plus the league is looking to add 2 more games a season. 3 TV timeouts is ruining the flow of the game. It’s not worth watering down the product.,60,1606391512283156486,4,0,0,1606366780653309952,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-23 15:42:50+00:00,https://twitter.com/BizNasty2point0,@buck_hudson @JustinWilliams @ryanwhitney6 @MikeGrinnell_ 6 in a row 😂😂😂,14,1606314397206355969,1,0,0,1606071230615851010,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-23 00:17:59+00:00,https://twitter.com/BizNasty2point0,@kurthillz Check the product finder at https://t.co/K6zJ4q0JHd,2,1606081648466227200,1,0,0,1606054955202146305,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-23 00:16:40+00:00,https://twitter.com/BizNasty2point0,@CoachArroyo34 @bigdealbrew @RearAdBsBlog @MikeGrinnell_ @ryanwhitney6 @spittinchiclets 🍻,5,1606081320194822144,1,1,0,1605981094758690816,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-22 21:03:21+00:00,https://twitter.com/BizNasty2point0,@spittinchiclets @gfore @armdog,31,1606032668763643904,3,0,0,1606006813559648257,qam,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-22 20:53:11+00:00,https://twitter.com/BizNasty2point0,@Gerry830839461 Have self discipline,0,1606030109206380544,1,0,0,1605962306235637766,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-22 16:23:45+00:00,https://twitter.com/BizNasty2point0,"When you’re on a 6 Sandbagger heater… some are saying our best match of all time.

https://t.co/hJZS31U2Of",150,1605962306235637766,9,3,0,1605962306235637766,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-22 02:08:09+00:00,https://twitter.com/BizNasty2point0,@bmfsRoy Go cry about you Fugazi,9,1605746987243970561,2,0,0,1605746157090643969,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-22 02:04:51+00:00,https://twitter.com/BizNasty2point0,JESPER BRATT!!!,363,1605746157090643969,12,8,1,1605746157090643969,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-22 01:06:14+00:00,https://twitter.com/BizNasty2point0,@JimmyGambles15 @spittinchiclets @FullSwingGolf Buddy shut up.,14,1605731403512979456,1,0,0,1605720802707505154,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-22 01:05:41+00:00,https://twitter.com/BizNasty2point0,All time Sandbagger moment. I’m the most clutch golfer on the planet right now. That’s a fact.,196,1605731263909806080,3,1,0,1605731263909806080,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-22 00:00:53+00:00,https://twitter.com/BizNasty2point0,@spittinchiclets @gfore No dissension. Just tough conversations to bring the best out of each other. And I had a bunch of @bigdealbrew by this point.,42,1605714959534473217,2,1,0,1605713715025694720,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-21 23:47:25+00:00,https://twitter.com/BizNasty2point0,@spittinchiclets @FullSwingGolf 🤯,20,1605711571468034048,1,1,1,1605709449854795776,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-21 23:04:41+00:00,https://twitter.com/BizNasty2point0,"SANDBAGGER XV IS LIVE 

https://t.co/hJZS31U2Of https://t.co/dBUtOSUmI0",54,1605700814496010240,3,1,0,1605700814496010240,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-21 22:01:11+00:00,https://twitter.com/BizNasty2point0,Sabres game postponed on Friday and we’re going to do the same with this event. I am excited to see everyone in 2023 and please stay safe Buffalo and surrounding area.,119,1605684833006469121,4,4,0,1605684833006469121,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-21 02:39:10+00:00,https://twitter.com/BizNasty2point0,So happy the Penguins shut up these Rangers fans tonight especially that bum @averyzaretsky,1665,1605392402054881282,105,69,8,1605392402054881282,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-21 01:07:55+00:00,https://twitter.com/BizNasty2point0,"Sandbagger 15 Premiers tomorrow at 6pm EST 

https://t.co/yLDc81r23M https://t.co/jioVRIJRDz",115,1605369438307782656,3,4,1,1605369438307782656,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-21 00:01:03+00:00,https://twitter.com/BizNasty2point0,"Thanks to everyone for the great response to our Peter Forsberg interview. 

If you missed today’s episode you can find it wherever you listen to podcasts or on the @spittinchiclets YouTube channel. 

🎥 https://t.co/aSwKuiNkJA https://t.co/6GGNlUuH88",208,1605352611431190529,9,4,1,1605352611431190529,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-19 23:17:22+00:00,https://twitter.com/BizNasty2point0,@Sarms20 @RearAdBsBlog @spittinchiclets 😂,17,1604979229417881600,0,0,0,1604948280030691328,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-18 19:59:27+00:00,https://twitter.com/BizNasty2point0,Health Bomb Torts. Do it @NHLFlyers.,340,1604567037937713152,21,7,0,1604567037937713152,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-18 19:30:15+00:00,https://twitter.com/BizNasty2point0,@spittinchiclets 😂😂😂,117,1604559689525563392,1,0,0,1604553918247325696,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-17 02:05:38+00:00,https://twitter.com/BizNasty2point0,@thinkin_b @mattmurley19 @bigdealbrew Soon,1,1603934412814811136,0,0,0,1603588317987078145,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-17 02:05:25+00:00,https://twitter.com/BizNasty2point0,@habsneedhelp @JackMacCFB @bigdealbrew First quarter 2023 🤞,5,1603934360755138561,1,1,0,1603560866775023616,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-17 02:04:57+00:00,https://twitter.com/BizNasty2point0,@DangerRangers23 @JackMacCFB @bigdealbrew Yes.,0,1603934240349261825,0,0,0,1603560866775023616,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-17 02:04:41+00:00,https://twitter.com/BizNasty2point0,@cjb1640 @MikeGrinnell_ @bigdealbrew It’ll stick around for a long time as long as people keep buying it. 🍻,0,1603934174058274817,1,0,0,1603851291893108767,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-17 02:03:40+00:00,https://twitter.com/BizNasty2point0,@CagoActivities @bigdealbrew @TheDraftRoomBUF Keep your eyes peeled on @bigdealbrew social. We love Wisconsin.,1,1603933918251843584,0,0,0,1603473468116578304,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-17 02:03:17+00:00,https://twitter.com/BizNasty2point0,@DevonDwayne94 @bigdealbrew Next year,1,1603933822567223296,0,0,0,1603866704689315840,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-17 02:02:56+00:00,https://twitter.com/BizNasty2point0,@xomeganox11 @bigdealbrew We’re adding a bunch of new states in the first quarter of 2023. Hope you can find it soon.,1,1603933735627657216,1,0,0,1603875656688885767,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-17 02:01:35+00:00,https://twitter.com/BizNasty2point0,@BigSeanQ_ @TJHitchings 👀,36,1603933396023250944,1,0,0,1603926184873672704,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-16 17:11:17+00:00,https://twitter.com/BizNasty2point0,@JackMacCFB @bigdealbrew I appreciate the support pal. See you soon.,38,1603799938894532608,5,0,0,1603560866775023616,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-16 00:19:22+00:00,https://twitter.com/BizNasty2point0,@mrjaxtaylor @spittinchiclets 🍻 @bigdealbrew,12,1603545284298309633,2,0,0,1603449867191275520,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-15 19:34:00+00:00,https://twitter.com/BizNasty2point0,5 months ago we announced @bigdealbrew at the @TheDraftRoomBUF. Next Friday I’ll be heading back to pour some before the Sabres game. Can’t wait to see everyone again. Hope to see some crazy beer towers. https://t.co/IF32UVBkD5,147,1603473468116578304,14,14,3,1603473468116578304,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-15 02:52:31+00:00,https://twitter.com/BizNasty2point0,How do you miss that @reavo7five 😂,1390,1603221438080622592,71,25,6,1603221438080622592,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-15 00:48:08+00:00,https://twitter.com/BizNasty2point0,Filip Hronek paid the price for this 😬. Don’t poke the Bear…,2101,1603190134169825280,57,57,7,1603190134169825280,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-15 00:44:38+00:00,https://twitter.com/BizNasty2point0,@spittinchiclets Bundled,927,1603189253617651712,36,10,0,1603188896107360256,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-14 23:37:58+00:00,https://twitter.com/BizNasty2point0,What a trip. Still feeling it. Big thanks to all you amazing @spittinchiclets fans that came out for the @bigdealbrew tour. 🙌🏼,82,1603172475633795077,2,5,0,1603172475633795077,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-12 01:39:30+00:00,https://twitter.com/BizNasty2point0,@khawe @spittinchiclets No he fought,7,1602115897459556352,0,0,0,1602071602363093000,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-11 04:22:38+00:00,https://twitter.com/BizNasty2point0,@__Blake________ @tmljt1 @spittinchiclets You caught me,3,1601794564301651971,0,0,0,1601763915050160128,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-11 03:23:13+00:00,https://twitter.com/BizNasty2point0,@spittinchiclets Silky celebration stop hating you cowards 😂😂😂,236,1601779608759607298,11,1,1,1601773266309648384,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-11 03:21:41+00:00,https://twitter.com/BizNasty2point0,@spittinchiclets https://t.co/WbpICJoIGP,69,1601779224049639424,0,0,0,1601773266309648384,qme,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-11 03:02:29+00:00,https://twitter.com/BizNasty2point0,Leafs are going to do it. This team guys. Something feels different.,2552,1601774393486548997,694,155,101,1601774393486548997,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-11 03:00:08+00:00,https://twitter.com/BizNasty2point0,@liam_mchugh @NHL_On_TNT @RealRocket22 @AnsonCarterLA 😂😂😂,33,1601773803163381760,3,0,0,1601736616477093893,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-11 02:56:08+00:00,https://twitter.com/BizNasty2point0,What a run Mitchy. What a run. #leafsforever,240,1601772794471010304,10,7,0,1601772794471010304,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-08 02:46:12+00:00,https://twitter.com/BizNasty2point0,@trh989 @spittinchiclets Definitely on Jack3d 😂😂😂,22,1600683129718865920,0,0,0,1600680295383982082,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-08 02:44:10+00:00,https://twitter.com/BizNasty2point0,@spittinchiclets Post game piss test coming,889,1600682620949475328,21,8,1,1600680295383982082,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-08 01:22:34+00:00,https://twitter.com/BizNasty2point0,@spittinchiclets It’s a bloodbath,330,1600662085137944576,13,0,0,1600659819135873026,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-07 04:12:48+00:00,https://twitter.com/BizNasty2point0,What if the Leafs got Kane at the deadline? Why not us? #leafsforever,1037,1600342538199912448,162,35,11,1600342538199912448,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-07 04:07:29+00:00,https://twitter.com/BizNasty2point0,https://t.co/hvxLDvmKKd,1022,1600341198425595906,13,28,3,1600341198425595906,zxx,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2022-12-07 04:06:29+00:00,https://twitter.com/BizNasty2point0,@spittinchiclets 🔮 Bizstradamus strikes again,425,1600340947472097280,9,3,0,1600336343959322624,lv,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-30 22:44:00+00:00,https://twitter.com/andyroddick,Happy birthday to @MichaelIOEd and @PhilCollinsFeed …..   legends,33,1620191123204608000,0,1,0,1620191123204608000,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-30 16:09:46+00:00,https://twitter.com/andyroddick,"@atrupar Canadians are crossing the border at a frightening rate. Upon crossing, they are super considerate, polite, and totally sane …… something must be done",113,1620091911414640646,13,4,0,1620075316818616322,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-30 13:32:01+00:00,https://twitter.com/andyroddick,@bldg608 Pete did it at 02 US Open,4,1620052214399275008,1,0,0,1619718459126063105,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-30 11:41:16+00:00,https://twitter.com/andyroddick,@MikeMarch4 * In a presser.  Yes I remember. He came out totally healthy the next match and kicked my ass.,8,1620024340636139521,2,0,0,1619718459126063105,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-30 11:38:58+00:00,https://twitter.com/andyroddick,@Asrani_Pawan12 This is unhinged. Players don’t make draws.  There was no bribery. He’s just that good. You may not like him but you can’t take away his ability to get to three sets before an opponent.,16,1620023762929471489,5,1,0,1619718459126063105,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-30 01:58:18+00:00,https://twitter.com/andyroddick,@Tim40472238 You would know I guess …..,1,1619877632568598528,1,0,0,1619718459126063105,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-30 01:21:50+00:00,https://twitter.com/andyroddick,@bldg608 Andre did it in 03 at Aussie,28,1619868456492609538,3,0,0,1619718459126063105,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-29 17:13:59+00:00,https://twitter.com/andyroddick,@snorman1776 Heroic of you. Enjoy your crusade across Twitter today on the back of someone else’s accomplishments. Cheers,46,1619745686307893248,10,1,0,1619703668470841344,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-29 17:02:36+00:00,https://twitter.com/andyroddick,@snorman1776 So are you just using Novaks Aussie Open victory to argue about vaccine safety and protocols from a year ago?,31,1619742822177050625,3,0,0,1619703668470841344,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-29 17:01:21+00:00,https://twitter.com/andyroddick,@nasta976 @snorman1776 But that was this year. The clip was posted in 2021.  What are you actually arguing?,9,1619742508313116672,0,0,0,1619703668470841344,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-29 17:00:31+00:00,https://twitter.com/andyroddick,@JRBlake @MajorLeaguePB Fine. Just don’t Google it,12,1619742296760782851,2,0,0,1619717007565541377,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-29 15:29:57+00:00,https://twitter.com/andyroddick,@snorman1776 Which part of this was wrong? You did have to be vaccinated to go in 2022 …….  Novaks success today (amazing performance) doesn’t mean I was wrong in this clip. You may not like what I said but it was accurate,624,1619719504040443905,34,6,0,1619703668470841344,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-29 15:26:31+00:00,https://twitter.com/andyroddick,@JRBlake @MajorLeaguePB What’s a masher?,28,1619718638994599938,5,0,0,1619717007565541377,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-29 15:25:48+00:00,https://twitter.com/andyroddick,"Scary to think this last week is up there w the best I’ve ever seen Novak play. Just dominant …..  now I hope Rafa can get healthy/find form for RG. Would be pretty fun to watch them square off H2H for number 23. Here’s to hoping, and congrats to Novak !",5262,1619718459126063105,144,179,20,1619718459126063105,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-28 17:01:55+00:00,https://twitter.com/andyroddick,@jasonselvig My god,81,1619380260633743360,7,3,0,1619022883019444224,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-27 00:08:11+00:00,https://twitter.com/andyroddick,@WarrenFourie5 @RobbyBinCA Correct,0,1618762757943459841,1,0,0,1618660535993782272,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-26 22:50:47+00:00,https://twitter.com/andyroddick,@ckhasthoughts I can read good and stuff ….,9,1618743278521966597,1,0,0,1618660535993782272,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-26 22:27:53+00:00,https://twitter.com/andyroddick,@RobbyBinCA Ok. Let’s start w an easy (I hope) question. Does Newsmax need DirecTV more than DirecTV needs Newsmax?,0,1618737516940763138,1,0,0,1618660535993782272,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-26 19:22:36+00:00,https://twitter.com/andyroddick,@beachbum0218 K,3,1618690888452173824,0,0,0,1618660535993782272,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-26 19:20:58+00:00,https://twitter.com/andyroddick,@chemosh933 @GheraB22 @Twitter @MSNBC Correct,2,1618690476877680640,0,0,0,1618660535993782272,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-26 18:50:38+00:00,https://twitter.com/andyroddick,@GheraB22 @Twitter @MSNBC What’s more confusing is your bio saying you were a pro tennis player. We must have somehow missed each other on tour …….,21,1618682843097612289,5,0,0,1618660535993782272,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-26 18:05:54+00:00,https://twitter.com/andyroddick,@beachbum0218 You’re comparing DirecTV dropping a channel because it doesn’t fit into its business model to segregation?,30,1618671585925402624,1,1,0,1618660535993782272,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-26 17:35:56+00:00,https://twitter.com/andyroddick,@BHacker98 @atrupar But I don’t play anymore either so I guess nothing to be done :),31,1618664046122897408,1,0,0,1618660535993782272,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-26 17:35:21+00:00,https://twitter.com/andyroddick,@RobbyBinCA So like socialism?  Everyone gets the same chance regardless of results and value add?,4,1618663898122686465,2,0,0,1618660535993782272,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-26 17:23:29+00:00,https://twitter.com/andyroddick,@edmonddantez99 But DirecTV made its own decision as a business for its business. Are they censoring themselves ?,0,1618660914500366336,1,0,0,1618354424824594432,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-26 17:21:59+00:00,https://twitter.com/andyroddick,Do you know what actually happens in authoritarian regimes? Businesses get harassed by govt for the decisions they make as an independent business. Capitalism allows for businesses to make business decisions based on what’s best for them without govt interference,1832,1618660535993782272,73,355,8,1618660535993782272,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-26 12:50:31+00:00,https://twitter.com/andyroddick,@PipCoomes Nope. He’s the biggest draw in the tournament. They tend to play the prime time spots since forever.,4,1618592216284565504,0,0,0,1618587963449028611,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-26 02:53:39+00:00,https://twitter.com/andyroddick,@JRBlake @MardyFish @crosscourt1 @TommyPaul1 @Taylor_Fritz97 @FTiafoe James did look pretty dumb then,13,1618442013451620355,0,0,0,1618421980172279808,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-25 21:05:37+00:00,https://twitter.com/andyroddick,"Or ….. a company called DirecTV decided what’s best for its company and made a decision independent of government. You know , capitalism. Im guessing Newsmax would still have a home if it added value to DirecTV",355,1618354424824594432,16,12,1,1618354424824594432,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-24 02:44:51+00:00,https://twitter.com/andyroddick,@RonFilipkowski How do his hands not cramp?  It’s actually impressive,393,1617715022863691776,26,4,0,1617698509419077633,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-24 02:44:00+00:00,https://twitter.com/andyroddick,@Acyn So about that inflation …..,178,1617714809432334336,5,4,0,1617703223376379904,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-23 23:57:33+00:00,https://twitter.com/andyroddick,@joncoopertweets M&amp;M’s,306,1617672918330404865,6,1,0,1617667745621086208,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-23 23:14:20+00:00,https://twitter.com/andyroddick,@PBMike27 Thank you for explaining sports and rankings to me. Thank goodness for Twitter responses,1,1617662043783585798,3,0,0,1617577065552965633,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-23 21:13:39+00:00,https://twitter.com/andyroddick,@rsalty You can not like someone but that doesn’t change reality.,91,1617631672304021504,5,0,0,1617626575268352001,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-23 20:53:24+00:00,https://twitter.com/andyroddick,Out of all the things that I could be unfollowed for…..  didn’t expect this was the one to tip the scales hahaha,1430,1617626575268352001,100,8,2,1617626575268352001,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-23 20:12:51+00:00,https://twitter.com/andyroddick,@jsuscha Ok,69,1617616371277516805,5,0,0,1617564943368208385,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
2023-01-23 18:26:47+00:00,https://twitter.com/andyroddick,@Tennis TP doing work,51,1617589680941436928,2,0,1,1617468955815481346,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",
